N2_id,X,Y,cost_mean,cost_max
12403,897320.56,6271989.617,1000,1000
12404,897337.57,6271986.344,1000,1000
12405,897354.58,6271983.07,1000,1000
12406,897371.59,6271979.796,1000,1000
12407,897388.6,6271976.523,1000,1000
12408,897405.61,6271973.249,1000,1000
12409,897422.62,6271969.976,730,1000
12410,897439.63,6271966.702,390,800
12411,897456.64,6271963.429,10,10
12412,897473.65,6271960.155,10,10
12413,897490.66,6271956.881,574.285714285714,800
12414,897507.67,6271953.608,842.857142857143,1000
12415,897524.68,6271950.334,500,1000
12416,897541.69,6271947.061,544.285714285714,800
12417,897558.7,6271943.787,531.428571428571,1000
12418,897575.71,6271940.514,1000,1000
12419,897592.72,6271937.24,1000,1000
12420,897609.73,6271933.966,758.571428571429,1000
12421,897626.74,6271930.693,51.4285714285714,300
12422,897643.75,6271927.419,574.285714285714,800
12423,897660.76,6271924.146,800,800
12424,897677.77,6271920.872,502.857142857143,800
12680,896407.69,6272195.852,842.857142857143,1000
12681,896424.7,6272192.579,517.142857142857,1000
12682,896441.71,6272189.305,10,10
12683,896458.72,6272186.032,418.571428571429,1000
12684,896475.73,6272182.758,475.714285714286,1000
12685,896492.74,6272179.485,51.4285714285714,300
12686,896509.75,6272176.211,800,1000
12687,896526.76,6272172.937,1000,1000
12688,896543.77,6272169.664,858.571428571429,1000
12689,896560.78,6272166.39,234.285714285714,1000
12690,896577.79,6272163.117,800,1000
12691,896594.8,6272159.843,334.285714285714,1000
12692,896611.81,6272156.57,500,1000
12693,896628.82,6272153.296,460,1000
12694,896645.83,6272150.022,900,1000
12695,896662.84,6272146.749,300,300
12696,896679.85,6272143.475,164.285714285714,800
12697,896696.86,6272140.202,514.285714285714,800
12698,896713.87,6272136.928,700,1000
12699,896730.88,6272133.654,771.428571428571,1000
12700,896747.89,6272130.381,771.428571428571,1000
12701,896764.9,6272127.107,458.571428571429,1000
12702,896781.91,6272123.834,134.285714285714,300
12703,896798.92,6272120.56,400,1000
12704,896815.93,6272117.287,500,1000
12705,896832.94,6272114.013,900,1000
12706,896849.95,6272110.739,360,800
12707,896866.96,6272107.466,700,1000
12708,896883.97,6272104.192,6.14285714285714,10
12709,896900.98,6272100.919,2.28571428571429,10
12710,896917.99,6272097.645,50.1428571428571,300
12711,896935,6272094.372,277.142857142857,800
12712,896952.01,6272091.098,800,800
12713,896969.02,6272087.824,64.8571428571429,150
12714,896986.03,6272084.551,1,1
12715,897003.04,6272081.277,87.7142857142857,300
12716,897020.05,6272078.004,317.142857142857,1000
12717,897037.06,6272074.73,151.428571428571,1000
12718,897054.07,6272071.457,375.714285714286,1000
12719,897071.08,6272068.183,92.8571428571429,300
12720,897088.09,6272064.909,431.428571428571,800
12721,897105.1,6272061.636,800,1000
12722,897122.11,6272058.362,900,1000
12723,897139.12,6272055.089,1000,1000
12724,897156.13,6272051.815,357.285714285714,1000
12725,897173.14,6272048.542,390,800
12726,897190.15,6272045.268,300,300
12727,897207.16,6272041.994,514.285714285714,800
12728,897224.17,6272038.721,300,300
12729,897241.18,6272035.447,371.428571428571,800
12730,897258.19,6272032.174,371.428571428571,800
12731,897275.2,6272028.9,771.428571428571,1000
12732,897292.21,6272025.626,742.857142857143,1000
12733,897309.22,6272022.353,542.857142857143,1000
12734,897326.23,6272019.079,900,1000
12735,897343.24,6272015.806,400,1000
12736,897360.25,6272012.532,300,300
12737,897377.26,6272009.259,175.714285714286,300
12738,897394.27,6272005.985,247.142857142857,800
12739,897411.28,6272002.711,390,800
12740,897428.29,6271999.438,134.285714285714,300
12741,897445.3,6271996.164,800,1000
12742,897462.31,6271992.891,1000,1000
12743,897479.32,6271989.617,717.142857142857,1000
12744,897496.33,6271986.344,434.285714285714,1000
12745,897513.34,6271983.07,115.142857142857,800
12746,897530.35,6271979.796,800,800
12747,897547.36,6271976.523,800,800
12748,897564.37,6271973.249,657.142857142857,800
12749,897581.38,6271969.976,942.857142857143,1000
12750,897598.39,6271966.702,700,1000
12751,897615.4,6271963.429,300,300
12752,897632.41,6271960.155,258.571428571429,300
12753,897649.42,6271956.881,10,10
12754,897666.43,6271953.608,10,10
12755,897683.44,6271950.334,594.285714285714,800
12756,897700.45,6271947.061,51.4285714285714,300
13020,896396.35,6272228.588,742.857142857143,1000
13021,896413.36,6272225.315,617.142857142857,1000
13022,896430.37,6272222.041,10,10
13023,896447.38,6272218.767,275.857142857143,800
13024,896464.39,6272215.494,500,1000
13025,896481.4,6272212.22,800,1000
13026,896498.41,6272208.947,900,1000
13027,896515.42,6272205.673,700,1000
13028,896532.43,6272202.4,1000,1000
13029,896549.44,6272199.126,317.142857142857,1000
13030,896566.45,6272195.852,217.142857142857,300
13031,896583.46,6272192.579,400,1000
13032,896600.47,6272189.305,300,300
13033,896617.48,6272186.032,300,300
13034,896634.49,6272182.758,418.571428571429,1000
13035,896651.5,6272179.485,900,1000
13036,896668.51,6272176.211,175.714285714286,300
13037,896685.52,6272172.937,51.4285714285714,300
13038,896702.53,6272169.664,390,800
13039,896719.54,6272166.39,258.571428571429,300
13040,896736.55,6272163.117,900,1000
13041,896753.56,6272159.843,842.857142857143,1000
13042,896770.57,6272156.57,317.142857142857,1000
13043,896787.58,6272153.296,134.285714285714,300
13044,896804.59,6272150.022,175.714285714286,300
13045,896821.6,6272146.749,300,300
13046,896838.61,6272143.475,500,1000
13047,896855.62,6272140.202,514.285714285714,800
13048,896872.63,6272136.928,700,1000
13049,896889.64,6272133.654,433,1000
13050,896906.65,6272130.381,500.285714285714,800
13051,896923.66,6272127.107,417.142857142857,1000
13052,896940.67,6272123.834,111.428571428571,300
13053,896957.68,6272120.56,564.285714285714,800
13054,896974.69,6272117.287,521.428571428571,800
13055,896991.7,6272114.013,23.5714285714286,150
13056,897008.71,6272110.739,174.428571428571,300
13057,897025.72,6272107.466,315.857142857143,1000
13058,897042.73,6272104.192,400,1000
13059,897059.74,6272100.919,258.571428571429,300
13060,897076.75,6272097.645,134.285714285714,300
13061,897093.76,6272094.372,657.142857142857,800
13062,897110.77,6272091.098,217.142857142857,300
13063,897127.78,6272087.824,1000,1000
13064,897144.79,6272084.551,217.142857142857,300
13065,897161.8,6272081.277,601.428571428571,1000
13066,897178.81,6272078.004,121.571428571429,800
13067,897195.82,6272074.73,173.142857142857,300
13068,897212.83,6272071.457,390,800
13069,897229.84,6272068.183,800,1000
13070,897246.85,6272064.909,600,1000
13071,897263.86,6272061.636,700,1000
13072,897280.87,6272058.362,458.571428571429,1000
13073,897297.88,6272055.089,317.142857142857,1000
13074,897314.89,6272051.815,300,300
13075,897331.9,6272048.542,900,1000
13076,897348.91,6272045.268,317.142857142857,1000
13077,897365.92,6272041.994,315.857142857143,1000
13078,897382.93,6272038.721,800,1000
13079,897399.94,6272035.447,258.571428571429,300
13080,897416.95,6272032.174,348.571428571429,800
13081,897433.96,6272028.9,51.4285714285714,300
13082,897450.97,6272025.626,7.42857142857143,10
13083,897467.98,6272022.353,189,1000
13084,897484.99,6272019.079,175.714285714286,300
13085,897502,6272015.806,48.8571428571429,300
13086,897519.01,6272012.532,45,300
13087,897536.02,6272009.259,657.142857142857,800
13088,897553.03,6272005.985,560,1000
13089,897570.04,6272002.711,757.142857142857,1000
13090,897587.05,6271999.438,558.571428571429,1000
13091,897604.06,6271996.164,514.285714285714,800
13092,897621.07,6271992.891,574.285714285714,800
13093,897638.08,6271989.617,217.142857142857,300
13094,897655.09,6271986.344,300,300
13095,897672.1,6271983.07,235.714285714286,800
13096,897689.11,6271979.796,360,800
13097,897706.12,6271976.523,317.142857142857,1000
13098,897723.13,6271973.249,800,1000
13362,896385.01,6272261.324,431.428571428571,800
13363,896402.02,6272258.05,234.285714285714,1000
13364,896419.03,6272254.777,700,1000
13365,896436.04,6272251.503,800,1000
13366,896453.05,6272248.23,460,1000
13367,896470.06,6272244.956,742.857142857143,1000
13368,896487.07,6272241.682,700,1000
13369,896504.08,6272238.409,658.571428571429,1000
13370,896521.09,6272235.135,417.142857142857,1000
13371,896538.1,6272231.862,517.142857142857,1000
13372,896555.11,6272228.588,517.142857142857,1000
13373,896572.12,6272225.315,375.714285714286,1000
13374,896589.13,6272222.041,417.142857142857,1000
13375,896606.14,6272218.767,234.285714285714,1000
13376,896623.15,6272215.494,900,1000
13377,896640.16,6272212.22,472.857142857143,800
13378,896657.17,6272208.947,700,1000
13379,896674.18,6272205.673,134.285714285714,300
13380,896691.19,6272202.4,92.8571428571429,300
13381,896708.2,6272199.126,461.428571428571,800
13382,896725.21,6272195.852,258.571428571429,300
13383,896742.22,6272192.579,800,1000
13384,896759.23,6272189.305,501.428571428571,1000
13385,896776.24,6272186.032,334.285714285714,1000
13386,896793.25,6272182.758,434.285714285714,1000
13387,896810.26,6272179.485,134.285714285714,300
13388,896827.27,6272176.211,92.8571428571429,300
13389,896844.28,6272172.937,900,1000
13390,896861.29,6272169.664,360,800
13391,896878.3,6272166.39,900,1000
13392,896895.31,6272163.117,90.2857142857143,300
13393,896912.32,6272159.843,229.285714285714,800
13394,896929.33,6272156.57,600,1000
13395,896946.34,6272153.296,434.285714285714,1000
13396,896963.35,6272150.022,50,150
13397,896980.36,6272146.749,657.142857142857,800
13398,896997.37,6272143.475,288.571428571429,800
13399,897014.38,6272140.202,275.714285714286,1000
13400,897031.39,6272136.928,4.85714285714286,10
13401,897048.4,6272133.654,417.142857142857,1000
13402,897065.41,6272130.381,900,1000
13403,897082.42,6272127.107,800,1000
13404,897099.43,6272123.834,377.142857142857,1000
13405,897116.44,6272120.56,471.428571428571,1000
13406,897133.45,6272117.287,1000,1000
13407,897150.46,6272114.013,642.857142857143,1000
13408,897167.47,6272110.739,688.571428571429,1000
13409,897184.48,6272107.466,517.142857142857,1000
13410,897201.49,6272104.192,235.714285714286,800
13411,897218.5,6272100.919,122.857142857143,800
13412,897235.51,6272097.645,10,10
13413,897252.52,6272094.372,431.428571428571,800
13414,897269.53,6272091.098,348.571428571429,800
13415,897286.54,6272087.824,318.571428571429,800
13416,897303.55,6272084.551,547.142857142857,1000
13417,897320.56,6272081.277,264.285714285714,1000
13418,897337.57,6272078.004,235.714285714286,800
13419,897354.58,6272074.73,390,800
13420,897371.59,6272071.457,472.857142857143,800
13421,897388.6,6272068.183,814.285714285714,1000
13422,897405.61,6272064.909,442.857142857143,800
13423,897422.62,6272061.636,502.857142857143,800
13424,897439.63,6272058.362,147.571428571429,1000
13425,897456.64,6272055.089,658.571428571429,1000
13426,897473.65,6272051.815,1000,1000
13427,897490.66,6272048.542,858.571428571429,1000
13428,897507.67,6272045.268,575.714285714286,1000
13429,897524.68,6272041.994,617.142857142857,1000
13430,897541.69,6272038.721,828.571428571429,1000
13431,897558.7,6272035.447,701.428571428571,1000
13432,897575.71,6272032.174,601.428571428571,1000
13433,897592.72,6272028.9,292.857142857143,1000
13434,897609.73,6272025.626,434.285714285714,1000
13435,897626.74,6272022.353,1000,1000
13436,897643.75,6272019.079,292.857142857143,1000
13437,897660.76,6272015.806,574.285714285714,800
13438,897677.77,6272012.532,800,800
13439,897694.78,6272009.259,842.857142857143,1000
13440,897711.79,6272005.985,717.142857142857,1000
13441,897728.8,6272002.711,717.142857142857,1000
13442,897745.81,6271999.438,288.571428571429,800
13704,896373.67,6272294.06,858.571428571429,1000
13705,896390.68,6272290.786,900,1000
13706,896407.69,6272287.513,900,1000
13707,896424.7,6272284.239,858.571428571429,1000
13708,896441.71,6272280.965,758.571428571429,1000
13709,896458.72,6272277.692,92.8571428571429,300
13710,896475.73,6272274.418,390,800
13711,896492.74,6272271.145,758.571428571429,1000
13712,896509.75,6272267.871,658.571428571429,1000
13713,896526.76,6272264.598,700,1000
13714,896543.77,6272261.324,558.571428571429,1000
13715,896560.78,6272258.05,858.571428571429,1000
13716,896577.79,6272254.777,258.571428571429,300
13717,896594.8,6272251.503,92.8571428571429,300
13718,896611.81,6272248.23,800,1000
13719,896628.82,6272244.956,475.714285714286,1000
13720,896645.83,6272241.682,502.857142857143,800
13721,896662.84,6272238.409,418.571428571429,1000
13722,896679.85,6272235.135,377.142857142857,1000
13723,896696.86,6272231.862,602.857142857143,1000
13724,896713.87,6272228.588,800,800
13725,896730.88,6272225.315,614.285714285714,1000
13726,896747.89,6272222.041,685.714285714286,1000
13727,896764.9,6272218.767,642.857142857143,1000
13728,896781.91,6272215.494,1000,1000
13729,896798.92,6272212.22,234.285714285714,1000
13730,896815.93,6272208.947,175.714285714286,300
13731,896832.94,6272205.673,517.142857142857,1000
13732,896849.95,6272202.4,900,1000
13733,896866.96,6272199.126,615.714285714286,800
13734,896883.97,6272195.852,617.142857142857,1000
13735,896900.98,6272192.579,51.4285714285714,300
13736,896917.99,6272189.305,117.714285714286,800
13737,896935,6272186.032,475.714285714286,1000
13738,896952.01,6272182.758,517.142857142857,1000
13739,896969.02,6272179.485,6.14285714285714,10
13740,896986.03,6272176.211,388.714285714286,800
13741,897003.04,6272172.937,728.571428571429,800
13742,897020.05,6272169.664,400,1000
13743,897037.06,6272166.39,10,10
13744,897054.07,6272163.117,400,1000
13745,897071.08,6272159.843,1000,1000
13746,897088.09,6272156.57,1000,1000
13747,897105.1,6272153.296,334.285714285714,1000
13748,897122.11,6272150.022,685.714285714286,1000
13749,897139.12,6272146.749,700,1000
13750,897156.13,6272143.475,431.428571428571,800
13751,897173.14,6272140.202,51.4285714285714,300
13752,897190.15,6272136.928,134.285714285714,300
13753,897207.16,6272133.654,657.142857142857,800
13754,897224.17,6272130.381,217.142857142857,300
13755,897241.18,6272127.107,51.4285714285714,300
13756,897258.19,6272123.834,288.571428571429,800
13757,897275.2,6272120.56,685.714285714286,1000
13758,897292.21,6272117.287,900,1000
13759,897309.22,6272114.013,785.714285714286,1000
13760,897326.23,6272110.739,871.428571428571,1000
13761,897343.24,6272107.466,600,1000
13762,897360.25,6272104.192,360,800
13763,897377.26,6272100.919,360,800
13764,897394.27,6272097.645,472.857142857143,800
13765,897411.28,6272094.372,472.857142857143,800
13766,897428.29,6272091.098,574.285714285714,800
13767,897445.3,6272087.824,348.571428571429,800
13768,897462.31,6272084.551,390,800
13769,897479.32,6272081.277,575.714285714286,1000
13770,897496.33,6272078.004,317.142857142857,1000
13771,897513.34,6272074.73,300,300
13772,897530.35,6272071.457,574.285714285714,800
13773,897547.36,6272068.183,701.428571428571,1000
13774,897564.37,6272064.909,514.285714285714,800
13775,897581.38,6272061.636,601.428571428571,1000
13776,897598.39,6272058.362,785.714285714286,1000
13777,897615.4,6272055.089,500,1000
13778,897632.41,6272051.815,700,1000
13779,897649.42,6272048.542,475.714285714286,1000
13780,897666.43,6272045.268,701.428571428571,1000
13781,897683.44,6272041.994,642.857142857143,1000
13782,897700.45,6272038.721,514.285714285714,800
13783,897717.46,6272035.447,292.857142857143,1000
13784,897734.47,6272032.174,475.714285714286,1000
13785,897751.48,6272028.9,292.857142857143,1000
13786,897768.49,6272025.626,531.428571428571,1000
14049,896362.33,6272326.795,434.285714285714,1000
14050,896379.34,6272323.522,258.571428571429,300
14051,896396.35,6272320.248,92.8571428571429,300
14052,896413.36,6272316.975,417.142857142857,1000
14053,896430.37,6272313.701,234.285714285714,1000
14054,896447.38,6272310.428,175.714285714286,300
