thresold length_gain alpha total_eca_restored total_eca massifs_eca_restored massifs_eca parcs_eca_restored parcs_eca massifs_eca parcs_eca_restored parcs_eca friches_eca_restored friches_eca between_massifs_parcs_eca_restored between_massifs_parcs_eca
2000 40 1600 371397 365466 349818 345010 1383.68 1351.28 345010 1383.68 1351.28 68.1831 64.3129 13575.3 12816
2000 40 1800 418329 411096 391232 385382 1592.81 1555.3 385382 1592.81 1555.3 80.593 76.1939 17477.7 16522.7
2000 40 2000 466053 457450 433026 426072 1802.88 1760.69 426072 1802.88 1760.69 93.3457 88.4365 21727.8 20571.7
2000 40 2200 514459 504431 475163 467050 2011.64 1965.2 467050 2011.64 1965.2 106.325 100.93 26268.9 24910.4
2000 40 2400 563448 551957 517610 508296 2217.42 2167.19 508296 2217.42 2167.19 119.432 113.578 31047.8 29489
2000 40 2600 612923 599943 560329 549782 2419.06 2365.47 549782 2419.06 2365.47 132.581 126.298 36015.8 34261.5
2000 40 2800 662780 648301 603271 591472 2615.74 2559.19 591472 2615.74 2559.19 145.702 139.02 41128.8 39185.9
2000 40 3000 712916 696942 646380 633321 2806.91 2747.78 633321 2806.91 2747.78 158.736 151.687 46347.5 44224.2
2000 50 1000 238114 234578 229689 226740 803.282 782.146 226740 803.282 782.146 35.1346 32.1759 4637.57 4286.06
2000 50 1200 281874 276945 269564 265500 989.135 960.195 265500 989.135 960.195 45.8229 42.1543 7195.68 6645.88
2000 50 1400 327143 320685 310292 305009 1188.25 1151.6 305009 1188.25 1151.6 57.3067 52.9193 10283.5 9505.73
2000 50 1600 373575 365466 351608 345010 1395.29 1351.28 345010 1395.29 1351.28 69.4148 64.3129 13842.7 12816
2000 50 1800 420958 411096 393385 385382 1606.16 1555.3 385382 1606.16 1555.3 81.9942 76.1939 17811.6 16522.7
2000 50 2000 469152 457450 435560 426072 1817.82 1760.69 426072 1817.82 1760.69 94.9101 88.4365 22129.4 20571.7
2000 50 2200 518044 504431 478094 467050 2028 1965.2 467050 2028 1965.2 108.045 100.93 26738.2 24910.4
2000 50 2400 567530 551957 520951 508296 2235.05 2167.19 508296 2235.05 2167.19 121.298 113.578 31583.8 29489
2000 50 2600 617507 599943 564088 549782 2437.8 2365.47 549782 2437.8 2365.47 134.583 126.298 36616.6 34261.5
2000 50 2800 667868 648301 607452 591472 2635.45 2559.19 591472 2635.45 2559.19 147.83 139.02 41791.7 39185.9
2000 50 3000 718505 696942 650985 633321 2827.47 2747.78 633321 2827.47 2747.78 160.981 151.687 47069.6 44224.2
2000 60 1000 239255 234578 230660 226740 809.533 782.146 226740 809.533 782.146 35.9015 32.1759 4742.83 4286.06
2000 60 1200 283428 276945 270870 265500 997.575 960.195 265500 997.575 960.195 46.777 42.1543 7357.72 6645.88
2000 60 1400 329142 320685 311955 305009 1198.82 1151.6 305009 1198.82 1151.6 58.4501 52.9193 10510.1 9505.73
2000 60 1600 376046 365466 353650 345010 1407.87 1351.28 345010 1407.87 1351.28 70.7459 64.3129 14139 12816
2000 60 1800 423924 411096 395827 385382 1620.59 1555.3 385382 1620.59 1555.3 83.5084 76.1939 18180.6 16522.7
2000 60 2000 472633 457450 438420 426072 1833.93 1760.69 426072 1833.93 1760.69 96.6003 88.4365 22572.4 20571.7
2000 60 2200 522055 504431 481387 467050 2045.61 1965.2 467050 2045.61 1965.2 109.902 100.93 27255 24910.4
2000 60 2400 572081 551957 524689 508296 2253.99 2167.19 508296 2253.99 2167.19 123.312 113.578 32173 29489
2000 60 2600 622603 599943 568279 549782 2457.92 2365.47 549782 2457.92 2365.47 136.744 126.298 37275.9 34261.5
2000 60 2800 673509 648301 612101 591472 2656.59 2559.19 591472 2656.59 2559.19 150.127 139.02 42518.3 39185.9
2000 60 3000 724685 696942 656091 633321 2849.49 2747.78 633321 2849.49 2747.78 163.402 151.687 47859.9 44224.2
2000 70 1000 240571 234578 231790 226740 816.562 782.146 226740 816.562 782.146 36.7237 32.1759 4859.54 4286.06
2000 70 1200 285200 276945 272369 265500 1006.92 960.195 265500 1006.92 960.195 47.8 42.1543 7536.75 6645.88
2000 70 1400 331402 320685 313847 305009 1210.4 1151.6 305009 1210.4 1151.6 59.6762 52.9193 10759.6 9505.73
2000 70 1600 378821 365466 355956 345010 1421.55 1351.28 345010 1421.55 1351.28 72.1732 64.3129 14464.2 12816
2000 70 1800 427239 411096 398568 385382 1636.2 1555.3 385382 1636.2 1555.3 85.1317 76.1939 18584.7 16522.7
2000 70 2000 476508 457450 441615 426072 1851.28 1760.69 426072 1851.28 1760.69 98.4119 88.4365 23056.5 20571.7
2000 70 2200 526505 504431 485054 467050 2064.52 1965.2 467050 2064.52 1965.2 111.893 100.93 27818.6 24910.4
2000 70 2400 577116 551957 528840 508296 2274.28 2167.19 508296 2274.28 2167.19 125.47 113.578 32814.4 29489
2000 70 2600 628228 599943 572922 549782 2479.4 2365.47 549782 2479.4 2365.47 139.058 126.298 37992.4 34261.5
2000 70 2800 679723 648301 617240 591472 2679.12 2559.19 591472 2679.12 2559.19 152.585 139.02 43306.6 39185.9
2000 70 3000 731483 696942 661724 633321 2872.92 2747.78 633321 2872.92 2747.78 165.992 151.687 48716.3 44224.2
2000 80 1000 242013 234578 233026 226740 824.162 782.146 226740 824.162 782.146 37.6093 32.1759 4988.41 4286.06
2000 80 1200 287139 276945 274009 265500 1016.98 960.195 265500 1016.98 960.195 48.9016 42.1543 7733.74 6645.88
2000 80 1400 333872 320685 315914 305009 1222.83 1151.6 305009 1222.83 1151.6 60.9958 52.9193 11033.3 9505.73
2000 80 1600 381851 365466 358475 345010 1436.19 1351.28 345010 1436.19 1351.28 73.7084 64.3129 14820.1 12816
2000 80 1800 430856 411096 401560 385382 1652.87 1555.3 385382 1652.87 1555.3 86.8767 76.1939 19025.7 16522.7
2000 80 2000 480732 457450 445103 426072 1869.78 1760.69 426072 1869.78 1760.69 100.358 88.4365 23583.6 20571.7
2000 80 2200 531353 504431 489054 467050 2084.64 1965.2 467050 2084.64 1965.2 114.029 100.93 28431 24910.4
2000 80 2400 582598 551957 533364 508296 2295.83 2167.19 508296 2295.83 2167.19 127.785 113.578 33510.1 29489
2000 80 2600 634347 599943 577979 549782 2502.21 2365.47 549782 2502.21 2365.47 141.539 126.298 38768.4 34261.5
2000 80 2800 686477 648301 622832 591472 2703.01 2559.19 591472 2703.01 2559.19 155.218 139.02 44159.2 39185.9
2000 80 3000 738865 696942 667850 633321 2897.74 2747.78 633321 2897.74 2747.78 168.764 151.687 49641.3 44224.2
2000 90 1000 243568 234578 234356 226740 832.424 782.146 226740 832.424 782.146 38.5655 32.1759 5130.1 4286.06
2000 90 1200 289228 276945 275771 265500 1027.88 960.195 265500 1027.88 960.195 50.0898 42.1543 7950 6645.88
2000 90 1400 336533 320685 318136 305009 1236.26 1151.6 305009 1236.26 1151.6 62.4177 52.9193 11333.2 9505.73
2000 90 1600 385117 365466 361182 345010 1451.97 1351.28 345010 1451.97 1351.28 75.3612 64.3129 15209.4 12816
2000 90 1800 434755 411096 404780 385382 1670.8 1555.3 385382 1670.8 1555.3 88.7537 76.1939 19507.5 16522.7
2000 90 2000 485288 457450 448857 426072 1889.64 1760.69 426072 1889.64 1760.69 102.449 88.4365 24158.6 20571.7
2000 90 2200 536583 504431 493361 467050 2106.21 1965.2 467050 2106.21 1965.2 116.323 100.93 29098.3 24910.4
2000 90 2400 588514 551957 538241 508296 2318.89 2167.19 508296 2318.89 2167.19 130.268 113.578 34267.3 29489
2000 90 2600 640953 599943 583433 549782 2526.58 2365.47 549782 2526.58 2365.47 144.198 126.298 39612.1 34261.5
2000 90 2800 693771 648301 628866 591472 2728.5 2559.19 591472 2728.5 2559.19 158.038 139.02 45085.2 39185.9
2000 90 3000 746837 696942 674461 633321 2924.2 2747.78 633321 2924.2 2747.78 171.732 151.687 50645 44224.2
2000 100 1000 245258 234578 235798 226740 841.34 782.146 226740 841.34 782.146 39.5938 32.1759 5287.76 4286.06
2000 100 1200 291496 276945 277680 265500 1039.6 960.195 265500 1039.6 960.195 51.3665 42.1543 8189.04 6645.88
2000 100 1400 339420 320685 320542 305009 1250.67 1151.6 305009 1250.67 1151.6 63.9441 52.9193 11663.1 9505.73
2000 100 1600 388660 365466 364116 345010 1468.86 1351.28 345010 1468.86 1351.28 77.1335 64.3129 15636 12816
2000 100 1800 438985 411096 408269 385382 1689.94 1555.3 385382 1689.94 1555.3 90.7642 76.1939 20033.7 16522.7
2000 100 2000 490231 457450 452927 426072 1910.78 1760.69 426072 1910.78 1760.69 104.687 88.4365 24785 20571.7
2000 100 2200 542258 504431 498034 467050 2129.13 1965.2 467050 2129.13 1965.2 118.775 100.93 29823.4 24910.4
2000 100 2400 594931 551957 543531 508296 2343.38 2167.19 508296 2343.38 2167.19 132.92 113.578 35088.4 29489
2000 100 2600 648115 599943 589349 549782 2552.41 2365.47 549782 2552.41 2365.47 147.034 126.298 40525.1 34261.5
2000 100 2800 701674 648301 635410 591472 2755.5 2559.19 591472 2755.5 2559.19 161.044 139.02 46085.5 39185.9
2000 100 3000 755471 696942 681628 633321 2952.19 2747.78 633321 2952.19 2747.78 174.892 151.687 51727.4 44224.2
1800 30 1000 234712 232929 226631 225156 789.022 778.471 225156 789.022 778.471 33.5946 31.9762 4432.28 4250.95
1800 30 1200 277193 274682 265395 263340 969.181 954.62 263340 969.181 954.62 43.851 41.8449 6875.32 6589.37
1800 30 1400 321116 317806 304966 302277 1162.54 1143.98 302277 1162.54 1143.98 54.8873 52.4879 9829.71 9423.12
1800 30 1600 366145 361973 345086 341712 1363.96 1341.56 341712 1363.96 1341.56 66.5439 63.7529 13241.3 12702.8
1800 30 1800 412084 406992 385635 381528 1569.52 1543.5 381528 1569.52 1543.5 78.678 75.5032 17052.6 16374.7
1800 30 2000 458801 452740 426556 421670 1776.23 1746.88 421670 1776.23 1746.88 91.1618 87.6162 21206.4 20385.1
1800 30 2200 506194 499124 467817 462112 1981.87 1949.5 462112 1981.87 1949.5 103.883 99.9835 25648.1 24682.4
1800 30 2400 554172 546062 509389 502834 2184.82 2149.71 502834 2184.82 2149.71 116.745 112.51 30326.3 29217.4
1800 30 2600 602644 593474 551241 543808 2383.89 2346.35 543808 2383.89 2346.35 129.664 125.116 35193.9 33944.8
1800 30 2800 651515 641274 593329 585003 2578.27 2538.58 585003 2578.27 2538.58 142.57 137.73 40208 38823.5
1800 30 3000 700685 689373 635601 626373 2767.39 2725.81 626373 2767.39 2725.81 155.406 150.296 45330.4 43816.1
1800 40 1000 235589 232929 227370 225156 794.161 778.471 225156 794.161 778.471 34.2544 31.9762 4516.11 4250.95
1800 40 1200 278398 274682 266398 263340 976.17 954.62 263340 976.17 954.62 44.6718 41.8449 7005.57 6589.37
1800 40 1400 322677 317806 306252 302277 1171.34 1143.98 302277 1171.34 1143.98 55.8714 52.4879 10013 9423.12
1800 40 1600 368086 361973 346675 341712 1374.49 1341.56 341712 1374.49 1341.56 67.6906 63.7529 13482.2 12702.8
1800 40 1800 414425 406992 387544 381528 1581.65 1543.5 381528 1581.65 1543.5 79.9837 75.5032 17353.9 16374.7
1800 40 2000 461560 452740 428802 421670 1789.82 1746.88 421670 1789.82 1746.88 92.621 87.6162 21569.4 20385.1
1800 40 2200 509387 499124 470415 462112 1996.79 1949.5 462112 1996.79 1949.5 105.489 99.9835 26073 24682.4
1800 40 2400 557810 546062 512353 502834 2200.91 2149.71 502834 2200.91 2149.71 118.489 112.51 30812.2 29217.4
1800 40 2600 606734 593474 554578 543808 2401.03 2346.35 543808 2401.03 2346.35 131.537 125.116 35739.2 33944.8
1800 40 2800 656059 641274 597046 585003 2596.32 2538.58 585003 2596.32 2538.58 144.564 137.73 40810.5 38823.5
1800 40 3000 705683 689373 639699 626373 2786.24 2725.81 626373 2786.24 2725.81 157.51 150.296 45987.5 43816.1
1800 50 1000 236607 232929 228234 225156 799.867 778.471 225156 799.867 778.471 34.968 31.9762 4611.38 4250.95
1800 50 1200 279794 274682 267567 263340 983.901 954.62 263340 983.901 954.62 45.56 41.8449 7152.69 6589.37
1800 50 1400 324482 317806 307750 302277 1181.06 1143.98 302277 1181.06 1143.98 56.9366 52.4879 10219.2 9423.12
1800 50 1600 370327 361973 348523 341712 1386.08 1341.56 341712 1386.08 1341.56 68.9318 63.7529 13752.5 12702.8
1800 50 1800 417125 406992 389763 381528 1594.98 1543.5 381528 1594.98 1543.5 81.3972 75.5032 17691.2 16374.7
1800 50 2000 464740 452740 431410 421670 1804.74 1746.88 421670 1804.74 1746.88 94.2007 87.6162 21975.2 20385.1
1800 50 2200 513062 499124 473428 462112 2013.14 1949.5 462112 2013.14 1949.5 107.227 99.9835 26547.3 24682.4
1800 50 2400 561991 546062 515784 502834 2218.53 2149.71 502834 2218.53 2149.71 120.376 112.51 31354 29217.4
1800 50 2600 611428 593474 558437 543808 2419.77 2346.35 543808 2419.77 2346.35 133.565 125.116 36346.5 33944.8
1800 50 2800 661268 641274 601337 585003 2616.05 2538.58 585003 2616.05 2538.58 146.721 137.73 41480.8 38823.5
1800 50 3000 711404 689373 644425 626373 2806.83 2725.81 626373 2806.83 2725.81 159.787 150.296 46717.9 43816.1
1800 60 1000 237785 232929 229241 225156 806.121 778.471 225156 806.121 778.471 35.7369 31.9762 4717.9 4250.95
1800 60 1200 281397 274682 268920 263340 992.333 954.62 263340 992.333 954.62 46.5171 41.8449 7316.49 6589.37
1800 60 1400 326540 317806 309471 302277 1191.61 1143.98 302277 1191.61 1143.98 58.0841 52.4879 10448 9423.12
1800 60 1600 372868 361973 350632 341712 1398.63 1341.56 341712 1398.63 1341.56 70.2686 63.7529 14051.5 12702.8
1800 60 1800 420172 406992 392280 381528 1609.37 1543.5 381528 1609.37 1543.5 82.9189 75.5032 18063.4 16374.7
1800 60 2000 468311 452740 434355 421670 1820.81 1746.88 421670 1820.81 1746.88 95.9006 87.6162 22422 20385.1
1800 60 2200 517174 499124 476816 462112 2030.71 1949.5 462112 2030.71 1949.5 109.096 99.9835 27068.4 24682.4
1800 60 2400 566655 546062 519628 502834 2237.44 2149.71 502834 2237.44 2149.71 122.406 112.51 31948.2 29217.4
1800 60 2600 616649 593474 562745 543808 2439.85 2346.35 543808 2439.85 2346.35 135.743 125.116 37011.5 33944.8
1800 60 2800 667047 641274 606114 585003 2637.15 2538.58 585003 2637.15 2538.58 149.037 137.73 42213.7 38823.5
1800 60 3000 717736 689373 649671 626373 2828.82 2725.81 626373 2828.82 2725.81 162.231 150.296 47515.4 43816.1
1800 70 1000 239132 232929 230398 225156 813.208 778.471 225156 813.208 778.471 36.5602 31.9762 4836.05 4250.95
1800 70 1200 283209 274682 270456 263340 1001.75 954.62 263340 1001.75 954.62 47.5417 41.8449 7497.68 6589.37
1800 70 1400 328847 317806 311406 302277 1203.27 1143.98 302277 1203.27 1143.98 59.3126 52.4879 10700.5 9423.12
1800 70 1600 375697 361973 352987 341712 1412.41 1341.56 341712 1412.41 1341.56 71.6994 63.7529 14380.6 12702.8
1800 70 1800 423548 406992 395078 381528 1625.09 1543.5 381528 1625.09 1543.5 84.547 75.5032 18472.3 16374.7
1800 70 2000 472256 452740 437614 421670 1838.28 1746.88 421670 1838.28 1746.88 97.7184 87.6162 22911.7 20385.1
