from,to,from_x,from_y,to_x,to_y
159,194,900195.4364,6248526.496,899962.6971,6251047.65
159,193,900195.4364,6248526.496,898360.8419,6249231.89
159,191,900195.4364,6248526.496,902518.0489,6247189.228
159,190,900195.4364,6248526.496,903115.7029,6248328.979
159,189,900195.4364,6248526.496,899142.4554,6252598.436
159,188,900195.4364,6248526.496,899652.3352,6251059.146
159,186,900195.4364,6248526.496,901234.2054,6254146.527
159,185,900195.4364,6248526.496,899255.6088,6249530.409
159,184,900195.4364,6248526.496,896259.7889,6247501.291
159,182,900195.4364,6248526.496,898140.7095,6250264.237
159,181,900195.4364,6248526.496,896109.477,6249277.96
159,180,900195.4364,6248526.496,894782.8435,6252089.149
159,179,900195.4364,6248526.496,893572.6591,6250200.509
159,177,900195.4364,6248526.496,893031.9905,6248778.506
159,176,900195.4364,6248526.496,895189.3055,6244277.833
159,175,900195.4364,6248526.496,894474.0396,6248609.383
159,174,900195.4364,6248526.496,895066.1113,6243303.233
159,173,900195.4364,6248526.496,897817.951,6248248.827
159,172,900195.4364,6248526.496,902428.6381,6247977.304
159,171,900195.4364,6248526.496,895931.1183,6251813.658
159,170,900195.4364,6248526.496,897221.6731,6254280.26
159,169,900195.4364,6248526.496,893041.6517,6244378.633
159,168,900195.4364,6248526.496,898248.009,6245355.938
159,167,900195.4364,6248526.496,894828.0179,6249954.883
159,166,900195.4364,6248526.496,895291.0231,6251467.41
159,165,900195.4364,6248526.496,893782.4458,6252279.328
159,164,900195.4364,6248526.496,894740.5409,6251293.16
159,163,900195.4364,6248526.496,894164.4941,6251897.209
159,162,900195.4364,6248526.496,896776.7877,6252796.681
159,160,900195.4364,6248526.496,896488.4487,6248556.281
158,195,902419.753,6247500.901,900626.3369,6253112.184
158,194,902419.753,6247500.901,899962.6971,6251047.65
158,193,902419.753,6247500.901,898360.8419,6249231.89
158,191,902419.753,6247500.901,902518.0489,6247189.228
158,190,902419.753,6247500.901,903115.7029,6248328.979
158,189,902419.753,6247500.901,899142.4554,6252598.436
158,188,902419.753,6247500.901,899652.3352,6251059.146
158,186,902419.753,6247500.901,901234.2054,6254146.527
158,185,902419.753,6247500.901,899255.6088,6249530.409
158,184,902419.753,6247500.901,896259.7889,6247501.291
158,182,902419.753,6247500.901,898140.7095,6250264.237
158,181,902419.753,6247500.901,896109.477,6249277.96
158,176,902419.753,6247500.901,895189.3055,6244277.833
158,175,902419.753,6247500.901,894474.0396,6248609.383
158,174,902419.753,6247500.901,895066.1113,6243303.233
158,173,902419.753,6247500.901,897817.951,6248248.827
158,172,902419.753,6247500.901,902428.6381,6247977.304
158,171,902419.753,6247500.901,895931.1183,6251813.658
158,170,902419.753,6247500.901,897221.6731,6254280.26
158,168,902419.753,6247500.901,898248.009,6245355.938
158,167,902419.753,6247500.901,894828.0179,6249954.883
158,166,902419.753,6247500.901,895291.0231,6251467.41
158,164,902419.753,6247500.901,894740.5409,6251293.16
158,162,902419.753,6247500.901,896776.7877,6252796.681
158,160,902419.753,6247500.901,896488.4487,6248556.281
158,159,902419.753,6247500.901,900195.4364,6248526.496
157,195,899730.7909,6245873.57,900626.3369,6253112.184
157,194,899730.7909,6245873.57,899962.6971,6251047.65
157,193,899730.7909,6245873.57,898360.8419,6249231.89
157,191,899730.7909,6245873.57,902518.0489,6247189.228
157,190,899730.7909,6245873.57,903115.7029,6248328.979
157,189,899730.7909,6245873.57,899142.4554,6252598.436
157,188,899730.7909,6245873.57,899652.3352,6251059.146
157,187,899730.7909,6245873.57,894884.4415,6241468.28
157,186,899730.7909,6245873.57,901234.2054,6254146.527
157,185,899730.7909,6245873.57,899255.6088,6249530.409
157,184,899730.7909,6245873.57,896259.7889,6247501.291
157,183,899730.7909,6245873.57,893999.1711,6241492.247
157,182,899730.7909,6245873.57,898140.7095,6250264.237
157,181,899730.7909,6245873.57,896109.477,6249277.96
157,180,899730.7909,6245873.57,894782.8435,6252089.149
157,179,899730.7909,6245873.57,893572.6591,6250200.509
157,177,899730.7909,6245873.57,893031.9905,6248778.506
157,176,899730.7909,6245873.57,895189.3055,6244277.833
157,175,899730.7909,6245873.57,894474.0396,6248609.383
157,174,899730.7909,6245873.57,895066.1113,6243303.233
157,173,899730.7909,6245873.57,897817.951,6248248.827
157,172,899730.7909,6245873.57,902428.6381,6247977.304
157,171,899730.7909,6245873.57,895931.1183,6251813.658
157,169,899730.7909,6245873.57,893041.6517,6244378.633
157,168,899730.7909,6245873.57,898248.009,6245355.938
157,167,899730.7909,6245873.57,894828.0179,6249954.883
157,166,899730.7909,6245873.57,895291.0231,6251467.41
157,164,899730.7909,6245873.57,894740.5409,6251293.16
157,163,899730.7909,6245873.57,894164.4941,6251897.209
157,162,899730.7909,6245873.57,896776.7877,6252796.681
157,160,899730.7909,6245873.57,896488.4487,6248556.281
157,159,899730.7909,6245873.57,900195.4364,6248526.496
157,158,899730.7909,6245873.57,902419.753,6247500.901
156,194,897882.4761,6244654.36,899962.6971,6251047.65
156,193,897882.4761,6244654.36,898360.8419,6249231.89
156,191,897882.4761,6244654.36,902518.0489,6247189.228
156,190,897882.4761,6244654.36,903115.7029,6248328.979
156,189,897882.4761,6244654.36,899142.4554,6252598.436
156,188,897882.4761,6244654.36,899652.3352,6251059.146
156,187,897882.4761,6244654.36,894884.4415,6241468.28
156,185,897882.4761,6244654.36,899255.6088,6249530.409
156,184,897882.4761,6244654.36,896259.7889,6247501.291
156,183,897882.4761,6244654.36,893999.1711,6241492.247
156,182,897882.4761,6244654.36,898140.7095,6250264.237
156,181,897882.4761,6244654.36,896109.477,6249277.96
156,180,897882.4761,6244654.36,894782.8435,6252089.149
156,179,897882.4761,6244654.36,893572.6591,6250200.509
156,177,897882.4761,6244654.36,893031.9905,6248778.506
156,176,897882.4761,6244654.36,895189.3055,6244277.833
156,175,897882.4761,6244654.36,894474.0396,6248609.383
156,174,897882.4761,6244654.36,895066.1113,6243303.233
156,173,897882.4761,6244654.36,897817.951,6248248.827
156,172,897882.4761,6244654.36,902428.6381,6247977.304
156,171,897882.4761,6244654.36,895931.1183,6251813.658
156,169,897882.4761,6244654.36,893041.6517,6244378.633
156,168,897882.4761,6244654.36,898248.009,6245355.938
156,167,897882.4761,6244654.36,894828.0179,6249954.883
156,166,897882.4761,6244654.36,895291.0231,6251467.41
156,165,897882.4761,6244654.36,893782.4458,6252279.328
156,164,897882.4761,6244654.36,894740.5409,6251293.16
156,163,897882.4761,6244654.36,894164.4941,6251897.209
156,162,897882.4761,6244654.36,896776.7877,6252796.681
156,160,897882.4761,6244654.36,896488.4487,6248556.281
156,159,897882.4761,6244654.36,900195.4364,6248526.496
156,158,897882.4761,6244654.36,902419.753,6247500.901
156,157,897882.4761,6244654.36,899730.7909,6245873.57
155,195,900153.4479,6248867.131,900626.3369,6253112.184
155,194,900153.4479,6248867.131,899962.6971,6251047.65
155,193,900153.4479,6248867.131,898360.8419,6249231.89
155,191,900153.4479,6248867.131,902518.0489,6247189.228
155,190,900153.4479,6248867.131,903115.7029,6248328.979
155,189,900153.4479,6248867.131,899142.4554,6252598.436
155,188,900153.4479,6248867.131,899652.3352,6251059.146
155,186,900153.4479,6248867.131,901234.2054,6254146.527
155,185,900153.4479,6248867.131,899255.6088,6249530.409
155,184,900153.4479,6248867.131,896259.7889,6247501.291
155,182,900153.4479,6248867.131,898140.7095,6250264.237
155,181,900153.4479,6248867.131,896109.477,6249277.96
155,180,900153.4479,6248867.131,894782.8435,6252089.149
155,179,900153.4479,6248867.131,893572.6591,6250200.509
155,177,900153.4479,6248867.131,893031.9905,6248778.506
155,176,900153.4479,6248867.131,895189.3055,6244277.833
155,175,900153.4479,6248867.131,894474.0396,6248609.383
155,174,900153.4479,6248867.131,895066.1113,6243303.233
155,173,900153.4479,6248867.131,897817.951,6248248.827
155,172,900153.4479,6248867.131,902428.6381,6247977.304
155,171,900153.4479,6248867.131,895931.1183,6251813.658
155,170,900153.4479,6248867.131,897221.6731,6254280.26
155,169,900153.4479,6248867.131,893041.6517,6244378.633
155,168,900153.4479,6248867.131,898248.009,6245355.938
155,167,900153.4479,6248867.131,894828.0179,6249954.883
155,166,900153.4479,6248867.131,895291.0231,6251467.41
155,165,900153.4479,6248867.131,893782.4458,6252279.328
155,164,900153.4479,6248867.131,894740.5409,6251293.16
155,163,900153.4479,6248867.131,894164.4941,6251897.209
155,162,900153.4479,6248867.131,896776.7877,6252796.681
155,160,900153.4479,6248867.131,896488.4487,6248556.281
155,159,900153.4479,6248867.131,900195.4364,6248526.496
155,158,900153.4479,6248867.131,902419.753,6247500.901
155,157,900153.4479,6248867.131,899730.7909,6245873.57
155,156,900153.4479,6248867.131,897882.4761,6244654.36
154,193,894749.1433,6243568.352,898360.8419,6249231.89
154,191,894749.1433,6243568.352,902518.0489,6247189.228
154,187,894749.1433,6243568.352,894884.4415,6241468.28
154,185,894749.1433,6243568.352,899255.6088,6249530.409
154,184,894749.1433,6243568.352,896259.7889,6247501.291
154,183,894749.1433,6243568.352,893999.1711,6241492.247
154,182,894749.1433,6243568.352,898140.7095,6250264.237
154,181,894749.1433,6243568.352,896109.477,6249277.96
154,180,894749.1433,6243568.352,894782.8435,6252089.149
154,179,894749.1433,6243568.352,893572.6591,6250200.509
154,177,894749.1433,6243568.352,893031.9905,6248778.506
154,176,894749.1433,6243568.352,895189.3055,6244277.833
154,175,894749.1433,6243568.352,894474.0396,6248609.383
154,174,894749.1433,6243568.352,895066.1113,6243303.233
154,173,894749.1433,6243568.352,897817.951,6248248.827
154,171,894749.1433,6243568.352,895931.1183,6251813.658
154,169,894749.1433,6243568.352,893041.6517,6244378.633
154,168,894749.1433,6243568.352,898248.009,6245355.938
154,167,894749.1433,6243568.352,894828.0179,6249954.883
154,166,894749.1433,6243568.352,895291.0231,6251467.41
154,164,894749.1433,6243568.352,894740.5409,6251293.16
154,163,894749.1433,6243568.352,894164.4941,6251897.209
154,160,894749.1433,6243568.352,896488.4487,6248556.281
154,159,894749.1433,6243568.352,900195.4364,6248526.496
154,158,894749.1433,6243568.352,902419.753,6247500.901
154,157,894749.1433,6243568.352,899730.7909,6245873.57
154,156,894749.1433,6243568.352,897882.4761,6244654.36
154,155,894749.1433,6243568.352,900153.4479,6248867.131
153,195,898500.9082,6246755.937,900626.3369,6253112.184
153,194,898500.9082,6246755.937,899962.6971,6251047.65
153,193,898500.9082,6246755.937,898360.8419,6249231.89
153,191,898500.9082,6246755.937,902518.0489,6247189.228
153,190,898500.9082,6246755.937,903115.7029,6248328.979
153,189,898500.9082,6246755.937,899142.4554,6252598.436
153,188,898500.9082,6246755.937,899652.3352,6251059.146
153,187,898500.9082,6246755.937,894884.4415,6241468.28
153,186,898500.9082,6246755.937,901234.2054,6254146.527
153,185,898500.9082,6246755.937,899255.6088,6249530.409
153,184,898500.9082,6246755.937,896259.7889,6247501.291
153,183,898500.9082,6246755.937,893999.1711,6241492.247
153,182,898500.9082,6246755.937,898140.7095,6250264.237
153,181,898500.9082,6246755.937,896109.477,6249277.96
153,180,898500.9082,6246755.937,894782.8435,6252089.149
153,179,898500.9082,6246755.937,893572.6591,6250200.509
153,177,898500.9082,6246755.937,893031.9905,6248778.506
153,176,898500.9082,6246755.937,895189.3055,6244277.833
153,175,898500.9082,6246755.937,894474.0396,6248609.383
153,174,898500.9082,6246755.937,895066.1113,6243303.233
153,173,898500.9082,6246755.937,897817.951,6248248.827
153,172,898500.9082,6246755.937,902428.6381,6247977.304
153,171,898500.9082,6246755.937,895931.1183,6251813.658
153,170,898500.9082,6246755.937,897221.6731,6254280.26
153,169,898500.9082,6246755.937,893041.6517,6244378.633
153,168,898500.9082,6246755.937,898248.009,6245355.938
153,167,898500.9082,6246755.937,894828.0179,6249954.883
153,166,898500.9082,6246755.937,895291.0231,6251467.41
153,165,898500.9082,6246755.937,893782.4458,6252279.328
153,164,898500.9082,6246755.937,894740.5409,6251293.16
153,163,898500.9082,6246755.937,894164.4941,6251897.209
153,162,898500.9082,6246755.937,896776.7877,6252796.681
153,160,898500.9082,6246755.937,896488.4487,6248556.281
153,159,898500.9082,6246755.937,900195.4364,6248526.496
153,158,898500.9082,6246755.937,902419.753,6247500.901
153,157,898500.9082,6246755.937,899730.7909,6245873.57
153,156,898500.9082,6246755.937,897882.4761,6244654.36
153,155,898500.9082,6246755.937,900153.4479,6248867.131
153,154,898500.9082,6246755.937,894749.1433,6243568.352
152,195,897286.6513,6247185.555,900626.3369,6253112.184
152,194,897286.6513,6247185.555,899962.6971,6251047.65
152,193,897286.6513,6247185.555,898360.8419,6249231.89
152,192,897286.6513,6247185.555,891245.3657,6253164.735
152,191,897286.6513,6247185.555,902518.0489,6247189.228
152,190,897286.6513,6247185.555,903115.7029,6248328.979
152,189,897286.6513,6247185.555,899142.4554,6252598.436
152,188,897286.6513,6247185.555,899652.3352,6251059.146
152,187,897286.6513,6247185.555,894884.4415,6241468.28
152,186,897286.6513,6247185.555,901234.2054,6254146.527
152,185,897286.6513,6247185.555,899255.6088,6249530.409
152,184,897286.6513,6247185.555,896259.7889,6247501.291
152,183,897286.6513,6247185.555,893999.1711,6241492.247
152,182,897286.6513,6247185.555,898140.7095,6250264.237
152,181,897286.6513,6247185.555,896109.477,6249277.96
152,180,897286.6513,6247185.555,894782.8435,6252089.149
152,179,897286.6513,6247185.555,893572.6591,6250200.509
152,177,897286.6513,6247185.555,893031.9905,6248778.506
152,176,897286.6513,6247185.555,895189.3055,6244277.833
152,175,897286.6513,6247185.555,894474.0396,6248609.383
152,174,897286.6513,6247185.555,895066.1113,6243303.233
152,173,897286.6513,6247185.555,897817.951,6248248.827
152,172,897286.6513,6247185.555,902428.6381,6247977.304
152,171,897286.6513,6247185.555,895931.1183,6251813.658
152,170,897286.6513,6247185.555,897221.6731,6254280.26
152,169,897286.6513,6247185.555,893041.6517,6244378.633
152,168,897286.6513,6247185.555,898248.009,6245355.938
152,167,897286.6513,6247185.555,894828.0179,6249954.883
152,166,897286.6513,6247185.555,895291.0231,6251467.41
152,165,897286.6513,6247185.555,893782.4458,6252279.328
152,164,897286.6513,6247185.555,894740.5409,6251293.16
152,163,897286.6513,6247185.555,894164.4941,6251897.209
152,162,897286.6513,6247185.555,896776.7877,6252796.681
152,160,897286.6513,6247185.555,896488.4487,6248556.281
152,159,897286.6513,6247185.555,900195.4364,6248526.496
152,158,897286.6513,6247185.555,902419.753,6247500.901
152,157,897286.6513,6247185.555,899730.7909,6245873.57
152,156,897286.6513,6247185.555,897882.4761,6244654.36
152,155,897286.6513,6247185.555,900153.4479,6248867.131
152,154,897286.6513,6247185.555,894749.1433,6243568.352
152,153,897286.6513,6247185.555,898500.9082,6246755.937
151,195,896631.6547,6247762.015,900626.3369,6253112.184
151,194,896631.6547,6247762.015,899962.6971,6251047.65
151,193,896631.6547,6247762.015,898360.8419,6249231.89
151,192,896631.6547,6247762.015,891245.3657,6253164.735
151,191,896631.6547,6247762.015,902518.0489,6247189.228
151,190,896631.6547,6247762.015,903115.7029,6248328.979
151,189,896631.6547,6247762.015,899142.4554,6252598.436
151,188,896631.6547,6247762.015,899652.3352,6251059.146
151,187,896631.6547,6247762.015,894884.4415,6241468.28
151,186,896631.6547,6247762.015,901234.2054,6254146.527
151,185,896631.6547,6247762.015,899255.6088,6249530.409
151,184,896631.6547,6247762.015,896259.7889,6247501.291
151,183,896631.6547,6247762.015,893999.1711,6241492.247
151,182,896631.6547,6247762.015,898140.7095,6250264.237
151,181,896631.6547,6247762.015,896109.477,6249277.96
151,180,896631.6547,6247762.015,894782.8435,6252089.149
151,179,896631.6547,6247762.015,893572.6591,6250200.509
151,177,896631.6547,6247762.015,893031.9905,6248778.506
151,176,896631.6547,6247762.015,895189.3055,6244277.833
151,175,896631.6547,6247762.015,894474.0396,6248609.383
151,174,896631.6547,6247762.015,895066.1113,6243303.233
151,173,896631.6547,6247762.015,897817.951,6248248.827
151,172,896631.6547,6247762.015,902428.6381,6247977.304
151,171,896631.6547,6247762.015,895931.1183,6251813.658
151,170,896631.6547,6247762.015,897221.6731,6254280.26
151,169,896631.6547,6247762.015,893041.6517,6244378.633
151,168,896631.6547,6247762.015,898248.009,6245355.938
151,167,896631.6547,6247762.015,894828.0179,6249954.883
151,166,896631.6547,6247762.015,895291.0231,6251467.41
151,165,896631.6547,6247762.015,893782.4458,6252279.328
151,164,896631.6547,6247762.015,894740.5409,6251293.16
151,163,896631.6547,6247762.015,894164.4941,6251897.209
151,162,896631.6547,6247762.015,896776.7877,6252796.681
151,161,896631.6547,6247762.015,890993.371,6253728.532
151,160,896631.6547,6247762.015,896488.4487,6248556.281
151,159,896631.6547,6247762.015,900195.4364,6248526.496
151,158,896631.6547,6247762.015,902419.753,6247500.901
151,157,896631.6547,6247762.015,899730.7909,6245873.57
151,156,896631.6547,6247762.015,897882.4761,6244654.36
151,155,896631.6547,6247762.015,900153.4479,6248867.131
151,154,896631.6547,6247762.015,894749.1433,6243568.352
151,153,896631.6547,6247762.015,898500.9082,6246755.937
151,152,896631.6547,6247762.015,897286.6513,6247185.555
150,195,900202.6795,6246895.042,900626.3369,6253112.184
150,194,900202.6795,6246895.042,899962.6971,6251047.65
150,193,900202.6795,6246895.042,898360.8419,6249231.89
150,191,900202.6795,6246895.042,902518.0489,6247189.228
150,190,900202.6795,6246895.042,903115.7029,6248328.979
150,189,900202.6795,6246895.042,899142.4554,6252598.436
